site,month,total
stackoverflow.com,2014-11-01,834464.0
stackoverflow.com,2014-12-01,788334.0
stackoverflow.com,2015-01-01,831042.0
stackoverflow.com,2015-02-01,836412.0
stackoverflow.com,2015-03-01,933864.0
stackoverflow.com,2015-04-01,959178.0
stackoverflow.com,2015-05-01,932158.0
stackoverflow.com,2015-06-01,933844.0
stackoverflow.com,2015-07-01,970820.0
stackoverflow.com,2015-08-01,901192.0
stackoverflow.com,2015-09-01,882810.0
stackoverflow.com,2015-10-01,917446.0
stackoverflow.com,2015-11-01,871672.0
stackoverflow.com,2015-12-01,855978.0
stackoverflow.com,2016-01-01,900376.0
stackoverflow.com,2016-02-01,929092.0
stackoverflow.com,2016-03-01,992152.0
stackoverflow.com,2016-04-01,964768.0
stackoverflow.com,2016-05-01,933248.0
stackoverflow.com,2016-06-01,902144.0
stackoverflow.com,2016-07-01,866026.0
stackoverflow.com,2016-08-01,899836.0
stackoverflow.com,2016-09-01,889174.0
stackoverflow.com,2016-10-01,904384.0
stackoverflow.com,2016-11-01,899716.0
stackoverflow.com,2016-12-01,840826.0
stackoverflow.com,2017-01-01,917902.0
stackoverflow.com,2017-02-01,909066.0
stackoverflow.com,2017-03-01,1043132.0
stackoverflow.com,2017-04-01,922026.0
stackoverflow.com,2017-05-01,966388.0
stackoverflow.com,2017-06-01,926602.0
stackoverflow.com,2017-07-01,948492.0
stackoverflow.com,2017-08-01,824652.0
superuser.com,2008-07-01,0.0
superuser.com,2008-08-01,146.0
superuser.com,2008-09-01,436.0
superuser.com,2008-10-01,224.0
superuser.com,2008-11-01,138.0
superuser.com,2008-12-01,116.0
superuser.com,2009-01-01,168.0
superuser.com,2009-02-01,106.0
superuser.com,2009-03-01,128.0
superuser.com,2009-04-01,218.0
superuser.com,2009-05-01,534.0
superuser.com,2009-06-01,490.0
superuser.com,2009-07-01,17036.0
superuser.com,2009-08-01,22316.0
superuser.com,2009-09-01,23272.0
superuser.com,2009-10-01,21294.0
superuser.com,2009-11-01,19352.0
superuser.com,2009-12-01,18750.0
superuser.com,2010-01-01,19264.0
superuser.com,2010-02-01,16894.0
superuser.com,2010-03-01,17370.0
superuser.com,2010-04-01,15318.0
superuser.com,2010-05-01,16286.0
superuser.com,2010-06-01,17370.0
superuser.com,2010-07-01,17384.0
superuser.com,2010-08-01,19992.0
superuser.com,2010-09-01,17488.0
superuser.com,2010-10-01,16448.0
superuser.com,2010-11-01,16762.0
superuser.com,2010-12-01,16390.0
superuser.com,2011-01-01,18828.0
superuser.com,2011-02-01,17856.0
superuser.com,2011-03-01,21030.0
superuser.com,2011-04-01,19522.0
superuser.com,2011-05-01,22006.0
superuser.com,2011-06-01,21186.0
superuser.com,2011-07-01,20516.0
superuser.com,2011-08-01,21228.0
superuser.com,2011-09-01,17894.0
superuser.com,2011-10-01,17160.0
superuser.com,2011-11-01,16728.0
superuser.com,2011-12-01,16038.0
superuser.com,2012-01-01,17784.0
superuser.com,2012-02-01,17690.0
superuser.com,2012-03-01,18128.0
superuser.com,2012-04-01,18702.0
superuser.com,2012-05-01,19192.0
superuser.com,2012-06-01,18850.0
superuser.com,2012-07-01,19854.0
superuser.com,2012-08-01,19890.0
superuser.com,2012-09-01,18206.0
superuser.com,2012-10-01,25040.0
superuser.com,2012-11-01,23396.0
superuser.com,2012-12-01,20842.0
superuser.com,2013-01-01,23642.0
superuser.com,2013-02-01,20392.0
superuser.com,2013-03-01,22868.0
superuser.com,2013-04-01,20646.0
superuser.com,2013-05-01,18800.0
superuser.com,2013-06-01,17006.0
superuser.com,2013-07-01,18768.0
superuser.com,2013-08-01,18704.0
superuser.com,2013-09-01,19382.0
superuser.com,2013-10-01,21326.0
superuser.com,2013-11-01,17814.0
superuser.com,2013-12-01,18860.0
superuser.com,2014-01-01,21300.0
superuser.com,2014-02-01,17756.0
superuser.com,2014-03-01,18762.0
superuser.com,2014-04-01,17458.0
superuser.com,2014-05-01,17302.0
superuser.com,2014-06-01,17120.0
superuser.com,2014-07-01,18800.0
superuser.com,2014-08-01,18656.0
superuser.com,2014-09-01,18412.0
superuser.com,2014-10-01,20198.0
superuser.com,2014-11-01,16466.0
superuser.com,2014-12-01,16422.0
superuser.com,2015-01-01,17406.0
superuser.com,2015-02-01,15412.0
superuser.com,2015-03-01,16180.0
superuser.com,2015-04-01,16144.0
superuser.com,2015-05-01,17456.0
superuser.com,2015-06-01,17578.0
superuser.com,2015-07-01,18556.0
superuser.com,2015-08-01,21734.0
superuser.com,2015-09-01,18464.0
superuser.com,2015-10-01,18734.0
superuser.com,2015-11-01,17052.0
superuser.com,2015-12-01,17252.0
superuser.com,2016-01-01,18222.0
superuser.com,2016-02-01,15944.0
superuser.com,2016-03-01,17094.0
superuser.com,2016-04-01,16092.0
superuser.com,2016-05-01,15462.0
superuser.com,2016-06-01,16074.0
superuser.com,2016-07-01,16198.0
superuser.com,2016-08-01,16852.0
superuser.com,2016-09-01,16350.0
superuser.com,2016-10-01,16066.0
superuser.com,2016-11-01,16000.0
superuser.com,2016-12-01,15672.0
superuser.com,2017-01-01,17570.0
superuser.com,2017-02-01,15612.0
superuser.com,2017-03-01,16020.0
superuser.com,2017-04-01,13378.0
superuser.com,2017-05-01,14760.0
superuser.com,2017-06-01,15058.0
superuser.com,2017-07-01,15246.0
superuser.com,2017-08-01,13964.0
tex.stackexchange.com,2008-07-01,0.0
tex.stackexchange.com,2008-08-01,6.0
tex.stackexchange.com,2008-09-01,2.0
tex.stackexchange.com,2008-10-01,14.0
tex.stackexchange.com,2008-11-01,34.0
tex.stackexchange.com,2008-12-01,12.0
tex.stackexchange.com,2009-01-01,4.0
tex.stackexchange.com,2009-02-01,46.0
tex.stackexchange.com,2009-03-01,24.0
tex.stackexchange.com,2009-04-01,18.0
tex.stackexchange.com,2009-05-01,10.0
tex.stackexchange.com,2009-06-01,18.0
tex.stackexchange.com,2009-07-01,0.0
tex.stackexchange.com,2009-08-01,20.0
tex.stackexchange.com,2009-09-01,26.0
tex.stackexchange.com,2009-10-01,10.0
tex.stackexchange.com,2009-11-01,8.0
tex.stackexchange.com,2009-12-01,12.0
tex.stackexchange.com,2010-01-01,10.0
tex.stackexchange.com,2010-02-01,26.0
tex.stackexchange.com,2010-03-01,38.0
tex.stackexchange.com,2010-04-01,58.0
tex.stackexchange.com,2010-05-01,32.0
tex.stackexchange.com,2010-06-01,36.0
tex.stackexchange.com,2010-07-01,1486.0
tex.stackexchange.com,2010-08-01,3568.0
tex.stackexchange.com,2010-09-01,1966.0
tex.stackexchange.com,2010-10-01,2146.0
tex.stackexchange.com,2010-11-01,2928.0
tex.stackexchange.com,2010-12-01,3330.0
tex.stackexchange.com,2011-01-01,3612.0
tex.stackexchange.com,2011-02-01,4420.0
tex.stackexchange.com,2011-03-01,4328.0
tex.stackexchange.com,2011-04-01,4448.0
tex.stackexchange.com,2011-05-01,4752.0
tex.stackexchange.com,2011-06-01,4592.0
tex.stackexchange.com,2011-07-01,4816.0
tex.stackexchange.com,2011-08-01,4678.0
tex.stackexchange.com,2011-09-01,5456.0
tex.stackexchange.com,2011-10-01,5854.0
tex.stackexchange.com,2011-11-01,6442.0
tex.stackexchange.com,2011-12-01,5610.0
tex.stackexchange.com,2012-01-01,6058.0
tex.stackexchange.com,2012-02-01,6100.0
tex.stackexchange.com,2012-03-01,7288.0
tex.stackexchange.com,2012-04-01,6582.0
tex.stackexchange.com,2012-05-01,7674.0
tex.stackexchange.com,2012-06-01,6826.0
tex.stackexchange.com,2012-07-01,6614.0
tex.stackexchange.com,2012-08-01,7588.0
tex.stackexchange.com,2012-09-01,7544.0
tex.stackexchange.com,2012-10-01,7484.0
tex.stackexchange.com,2012-11-01,7476.0
tex.stackexchange.com,2012-12-01,6852.0
tex.stackexchange.com,2013-01-01,8118.0
tex.stackexchange.com,2013-02-01,7408.0
tex.stackexchange.com,2013-03-01,8728.0
tex.stackexchange.com,2013-04-01,9714.0
tex.stackexchange.com,2013-05-01,9916.0
tex.stackexchange.com,2013-06-01,8754.0
tex.stackexchange.com,2013-07-01,7860.0
tex.stackexchange.com,2013-08-01,8198.0
tex.stackexchange.com,2013-09-01,8762.0
tex.stackexchange.com,2013-10-01,8714.0
tex.stackexchange.com,2013-11-01,9000.0
tex.stackexchange.com,2013-12-01,7522.0
tex.stackexchange.com,2014-01-01,8850.0
tex.stackexchange.com,2014-02-01,9142.0
tex.stackexchange.com,2014-03-01,10448.0
tex.stackexchange.com,2014-04-01,10274.0
tex.stackexchange.com,2014-05-01,10638.0
tex.stackexchange.com,2014-06-01,8626.0
tex.stackexchange.com,2014-07-01,8594.0
tex.stackexchange.com,2014-08-01,8122.0
tex.stackexchange.com,2014-09-01,9042.0
tex.stackexchange.com,2014-10-01,8730.0
tex.stackexchange.com,2014-11-01,8452.0
tex.stackexchange.com,2014-12-01,7926.0
tex.stackexchange.com,2015-01-01,8206.0
tex.stackexchange.com,2015-02-01,8478.0
tex.stackexchange.com,2015-03-01,9518.0
tex.stackexchange.com,2015-04-01,9146.0
tex.stackexchange.com,2015-05-01,9718.0
tex.stackexchange.com,2015-06-01,9010.0
tex.stackexchange.com,2015-07-01,9010.0
tex.stackexchange.com,2015-08-01,8592.0
tex.stackexchange.com,2015-09-01,9560.0
tex.stackexchange.com,2015-10-01,9656.0
tex.stackexchange.com,2015-11-01,8606.0
tex.stackexchange.com,2015-12-01,7944.0
tex.stackexchange.com,2016-01-01,8882.0
tex.stackexchange.com,2016-02-01,9220.0
tex.stackexchange.com,2016-03-01,9022.0
tex.stackexchange.com,2016-04-01,9244.0
tex.stackexchange.com,2016-05-01,9152.0
tex.stackexchange.com,2016-06-01,8714.0
tex.stackexchange.com,2016-07-01,7564.0
tex.stackexchange.com,2016-08-01,8154.0
tex.stackexchange.com,2016-09-01,8174.0
tex.stackexchange.com,2016-10-01,8700.0
tex.stackexchange.com,2016-11-01,8708.0
tex.stackexchange.com,2016-12-01,8474.0
tex.stackexchange.com,2017-01-01,8998.0
tex.stackexchange.com,2017-02-01,8698.0
tex.stackexchange.com,2017-03-01,9366.0
tex.stackexchange.com,2017-04-01,9034.0
tex.stackexchange.com,2017-05-01,9238.0
tex.stackexchange.com,2017-06-01,8958.0
tex.stackexchange.com,2017-07-01,8252.0
tex.stackexchange.com,2017-08-01,7788.0
unix.stackexchange.com,2008-07-01,0.0
unix.stackexchange.com,2008-08-01,28.0
unix.stackexchange.com,2008-09-01,20.0
unix.stackexchange.com,2008-10-01,0.0
unix.stackexchange.com,2008-11-01,10.0
unix.stackexchange.com,2008-12-01,8.0
unix.stackexchange.com,2009-01-01,0.0
unix.stackexchange.com,2009-02-01,22.0
unix.stackexchange.com,2009-03-01,18.0
unix.stackexchange.com,2009-04-01,14.0
unix.stackexchange.com,2009-05-01,2.0
unix.stackexchange.com,2009-06-01,66.0
unix.stackexchange.com,2009-07-01,28.0
unix.stackexchange.com,2009-08-01,4.0
unix.stackexchange.com,2009-09-01,24.0
unix.stackexchange.com,2009-10-01,2.0
unix.stackexchange.com,2009-11-01,14.0
unix.stackexchange.com,2009-12-01,6.0
unix.stackexchange.com,2010-01-01,0.0
unix.stackexchange.com,2010-02-01,6.0
unix.stackexchange.com,2010-03-01,14.0
unix.stackexchange.com,2010-04-01,10.0
unix.stackexchange.com,2010-05-01,14.0
unix.stackexchange.com,2010-06-01,18.0
unix.stackexchange.com,2010-07-01,22.0
unix.stackexchange.com,2010-08-01,2762.0
unix.stackexchange.com,2010-09-01,2076.0
unix.stackexchange.com,2010-10-01,2072.0
unix.stackexchange.com,2010-11-01,1502.0
unix.stackexchange.com,2010-12-01,1528.0
unix.stackexchange.com,2011-01-01,2686.0
unix.stackexchange.com,2011-02-01,3004.0
unix.stackexchange.com,2011-03-01,3790.0
unix.stackexchange.com,2011-04-01,3634.0
unix.stackexchange.com,2011-05-01,3156.0
unix.stackexchange.com,2011-06-01,3282.0
unix.stackexchange.com,2011-07-01,3450.0
unix.stackexchange.com,2011-08-01,3842.0
unix.stackexchange.com,2011-09-01,3554.0
unix.stackexchange.com,2011-10-01,3494.0
unix.stackexchange.com,2011-11-01,3830.0
unix.stackexchange.com,2011-12-01,4092.0
unix.stackexchange.com,2012-01-01,4382.0
unix.stackexchange.com,2012-02-01,4824.0
unix.stackexchange.com,2012-03-01,4288.0
unix.stackexchange.com,2012-04-01,4014.0
unix.stackexchange.com,2012-05-01,3832.0
unix.stackexchange.com,2012-06-01,4010.0
unix.stackexchange.com,2012-07-01,4372.0
unix.stackexchange.com,2012-08-01,4292.0
unix.stackexchange.com,2012-09-01,4850.0
unix.stackexchange.com,2012-10-01,5272.0
unix.stackexchange.com,2012-11-01,4962.0
unix.stackexchange.com,2012-12-01,4852.0
unix.stackexchange.com,2013-01-01,5872.0
unix.stackexchange.com,2013-02-01,5488.0
unix.stackexchange.com,2013-03-01,5756.0
unix.stackexchange.com,2013-04-01,6226.0
unix.stackexchange.com,2013-05-01,6298.0
unix.stackexchange.com,2013-06-01,5934.0
unix.stackexchange.com,2013-07-01,6804.0
unix.stackexchange.com,2013-08-01,6830.0
unix.stackexchange.com,2013-09-01,6888.0
unix.stackexchange.com,2013-10-01,7416.0
unix.stackexchange.com,2013-11-01,6554.0
unix.stackexchange.com,2013-12-01,7090.0
unix.stackexchange.com,2014-01-01,8008.0
unix.stackexchange.com,2014-02-01,7996.0
unix.stackexchange.com,2014-03-01,8444.0
unix.stackexchange.com,2014-04-01,8302.0
unix.stackexchange.com,2014-05-01,7804.0
unix.stackexchange.com,2014-06-01,8768.0
unix.stackexchange.com,2014-07-01,9658.0
unix.stackexchange.com,2014-08-01,8864.0
unix.stackexchange.com,2014-09-01,8962.0
unix.stackexchange.com,2014-10-01,9744.0
unix.stackexchange.com,2014-11-01,8994.0
unix.stackexchange.com,2014-12-01,8298.0
unix.stackexchange.com,2015-01-01,8854.0
unix.stackexchange.com,2015-02-01,8476.0
unix.stackexchange.com,2015-03-01,10264.0
unix.stackexchange.com,2015-04-01,9934.0
unix.stackexchange.com,2015-05-01,9664.0
unix.stackexchange.com,2015-06-01,10716.0
unix.stackexchange.com,2015-07-01,10416.0
unix.stackexchange.com,2015-08-01,9918.0
unix.stackexchange.com,2015-09-01,10520.0
unix.stackexchange.com,2015-10-01,11538.0
unix.stackexchange.com,2015-11-01,10546.0
unix.stackexchange.com,2015-12-01,9848.0
unix.stackexchange.com,2016-01-01,10230.0
unix.stackexchange.com,2016-02-01,10672.0
unix.stackexchange.com,2016-03-01,11036.0
unix.stackexchange.com,2016-04-01,10772.0
unix.stackexchange.com,2016-05-01,10498.0
unix.stackexchange.com,2016-06-01,10186.0
unix.stackexchange.com,2016-07-01,9970.0
unix.stackexchange.com,2016-08-01,10530.0
unix.stackexchange.com,2016-09-01,10522.0
unix.stackexchange.com,2016-10-01,10874.0
unix.stackexchange.com,2016-11-01,11550.0
unix.stackexchange.com,2016-12-01,11368.0
unix.stackexchange.com,2017-01-01,12662.0
unix.stackexchange.com,2017-02-01,11074.0
unix.stackexchange.com,2017-03-01,11430.0
unix.stackexchange.com,2017-04-01,10360.0
unix.stackexchange.com,2017-05-01,10280.0
unix.stackexchange.com,2017-06-01,10288.0
unix.stackexchange.com,2017-07-01,10918.0
unix.stackexchange.com,2017-08-01,9650.0
ux.stackexchange.com,2008-07-01,0.0
ux.stackexchange.com,2008-08-01,0.0
ux.stackexchange.com,2008-09-01,54.0
ux.stackexchange.com,2008-10-01,6.0
ux.stackexchange.com,2008-11-01,0.0
ux.stackexchange.com,2008-12-01,0.0
ux.stackexchange.com,2009-01-01,20.0
ux.stackexchange.com,2009-02-01,0.0
ux.stackexchange.com,2009-03-01,0.0
ux.stackexchange.com,2009-04-01,0.0
ux.stackexchange.com,2009-05-01,0.0
ux.stackexchange.com,2009-06-01,2.0
ux.stackexchange.com,2009-07-01,0.0
ux.stackexchange.com,2009-08-01,0.0
ux.stackexchange.com,2009-09-01,0.0
ux.stackexchange.com,2009-10-01,286.0
ux.stackexchange.com,2009-11-01,124.0
ux.stackexchange.com,2009-12-01,124.0
ux.stackexchange.com,2010-01-01,212.0
ux.stackexchange.com,2010-02-01,128.0
ux.stackexchange.com,2010-03-01,254.0
ux.stackexchange.com,2010-04-01,126.0
ux.stackexchange.com,2010-05-01,156.0
ux.stackexchange.com,2010-06-01,226.0
ux.stackexchange.com,2010-07-01,346.0
ux.stackexchange.com,2010-08-01,2330.0
ux.stackexchange.com,2010-09-01,1214.0
ux.stackexchange.com,2010-10-01,944.0
ux.stackexchange.com,2010-11-01,926.0
ux.stackexchange.com,2010-12-01,530.0
ux.stackexchange.com,2011-01-01,468.0
ux.stackexchange.com,2011-02-01,1038.0
ux.stackexchange.com,2011-03-01,940.0
ux.stackexchange.com,2011-04-01,1710.0
ux.stackexchange.com,2011-05-01,2126.0
ux.stackexchange.com,2011-06-01,1576.0
ux.stackexchange.com,2011-07-01,1468.0
ux.stackexchange.com,2011-08-01,2240.0
ux.stackexchange.com,2011-09-01,2664.0
ux.stackexchange.com,2011-10-01,2158.0
ux.stackexchange.com,2011-11-01,2166.0
ux.stackexchange.com,2011-12-01,1984.0
ux.stackexchange.com,2012-01-01,2110.0
ux.stackexchange.com,2012-02-01,2216.0
ux.stackexchange.com,2012-03-01,2744.0
ux.stackexchange.com,2012-04-01,2178.0
ux.stackexchange.com,2012-05-01,2122.0
ux.stackexchange.com,2012-06-01,1954.0
ux.stackexchange.com,2012-07-01,1976.0
ux.stackexchange.com,2012-08-01,1940.0
ux.stackexchange.com,2012-09-01,1848.0
ux.stackexchange.com,2012-10-01,2328.0
ux.stackexchange.com,2012-11-01,2466.0
ux.stackexchange.com,2012-12-01,2342.0
ux.stackexchange.com,2013-01-01,3228.0
ux.stackexchange.com,2013-02-01,3078.0
ux.stackexchange.com,2013-03-01,3094.0
ux.stackexchange.com,2013-04-01,2754.0
ux.stackexchange.com,2013-05-01,2500.0
ux.stackexchange.com,2013-06-01,2062.0
ux.stackexchange.com,2013-07-01,2668.0
ux.stackexchange.com,2013-08-01,2430.0
ux.stackexchange.com,2013-09-01,1976.0
ux.stackexchange.com,2013-10-01,1866.0
ux.stackexchange.com,2013-11-01,1890.0
ux.stackexchange.com,2013-12-01,1704.0
ux.stackexchange.com,2014-01-01,3294.0
ux.stackexchange.com,2014-02-01,3082.0
ux.stackexchange.com,2014-03-01,3202.0
ux.stackexchange.com,2014-04-01,2662.0
ux.stackexchange.com,2014-05-01,2764.0
ux.stackexchange.com,2014-06-01,2418.0
ux.stackexchange.com,2014-07-01,2982.0
ux.stackexchange.com,2014-08-01,2522.0
ux.stackexchange.com,2014-09-01,1960.0
ux.stackexchange.com,2014-10-01,2082.0
ux.stackexchange.com,2014-11-01,1744.0
ux.stackexchange.com,2014-12-01,2024.0
ux.stackexchange.com,2015-01-01,2772.0
ux.stackexchange.com,2015-02-01,2394.0
ux.stackexchange.com,2015-03-01,2412.0
ux.stackexchange.com,2015-04-01,2504.0
ux.stackexchange.com,2015-05-01,2354.0
ux.stackexchange.com,2015-06-01,2224.0
ux.stackexchange.com,2015-07-01,2680.0
ux.stackexchange.com,2015-08-01,2794.0
ux.stackexchange.com,2015-09-01,2364.0
ux.stackexchange.com,2015-10-01,1970.0
ux.stackexchange.com,2015-11-01,1870.0
ux.stackexchange.com,2015-12-01,1894.0
ux.stackexchange.com,2016-01-01,1848.0
ux.stackexchange.com,2016-02-01,1954.0
ux.stackexchange.com,2016-03-01,2268.0
ux.stackexchange.com,2016-04-01,2266.0
ux.stackexchange.com,2016-05-01,2670.0
ux.stackexchange.com,2016-06-01,2302.0
ux.stackexchange.com,2016-07-01,1916.0
ux.stackexchange.com,2016-08-01,2212.0
ux.stackexchange.com,2016-09-01,1988.0
ux.stackexchange.com,2016-10-01,1840.0
ux.stackexchange.com,2016-11-01,1688.0
ux.stackexchange.com,2016-12-01,1864.0
ux.stackexchange.com,2017-01-01,2384.0
ux.stackexchange.com,2017-02-01,1848.0
ux.stackexchange.com,2017-03-01,1848.0
ux.stackexchange.com,2017-04-01,1712.0
ux.stackexchange.com,2017-05-01,1826.0
ux.stackexchange.com,2017-06-01,1668.0
ux.stackexchange.com,2017-07-01,1560.0
ux.stackexchange.com,2017-08-01,1494.0
webapps.stackexchange.com,2008-07-01,0.0
webapps.stackexchange.com,2008-08-01,0.0
webapps.stackexchange.com,2008-09-01,0.0
webapps.stackexchange.com,2008-10-01,0.0
webapps.stackexchange.com,2008-11-01,0.0
webapps.stackexchange.com,2008-12-01,0.0
webapps.stackexchange.com,2009-01-01,0.0
webapps.stackexchange.com,2009-02-01,0.0
webapps.stackexchange.com,2009-03-01,0.0
webapps.stackexchange.com,2009-04-01,0.0
webapps.stackexchange.com,2009-05-01,0.0
webapps.stackexchange.com,2009-06-01,0.0
webapps.stackexchange.com,2009-07-01,54.0
webapps.stackexchange.com,2009-08-01,56.0
webapps.stackexchange.com,2009-09-01,82.0
webapps.stackexchange.com,2009-10-01,50.0
webapps.stackexchange.com,2009-11-01,36.0
webapps.stackexchange.com,2009-12-01,48.0
webapps.stackexchange.com,2010-01-01,28.0
webapps.stackexchange.com,2010-02-01,28.0
webapps.stackexchange.com,2010-03-01,10.0
webapps.stackexchange.com,2010-04-01,4.0
webapps.stackexchange.com,2010-05-01,28.0
webapps.stackexchange.com,2010-06-01,760.0
webapps.stackexchange.com,2010-07-01,6396.0
webapps.stackexchange.com,2010-08-01,1782.0
webapps.stackexchange.com,2010-09-01,1410.0
webapps.stackexchange.com,2010-10-01,2036.0
webapps.stackexchange.com,2010-11-01,1172.0
webapps.stackexchange.com,2010-12-01,1186.0
webapps.stackexchange.com,2011-01-01,1142.0
webapps.stackexchange.com,2011-02-01,1316.0
webapps.stackexchange.com,2011-03-01,1262.0
webapps.stackexchange.com,2011-04-01,1100.0
webapps.stackexchange.com,2011-05-01,1172.0
webapps.stackexchange.com,2011-06-01,1230.0
webapps.stackexchange.com,2011-07-01,1374.0
webapps.stackexchange.com,2011-08-01,1054.0
webapps.stackexchange.com,2011-09-01,1160.0
webapps.stackexchange.com,2011-10-01,1044.0
webapps.stackexchange.com,2011-11-01,1758.0
webapps.stackexchange.com,2011-12-01,1190.0
webapps.stackexchange.com,2012-01-01,1410.0
webapps.stackexchange.com,2012-02-01,1252.0
webapps.stackexchange.com,2012-03-01,1136.0
webapps.stackexchange.com,2012-04-01,1350.0
webapps.stackexchange.com,2012-05-01,1698.0
webapps.stackexchange.com,2012-06-01,1158.0
webapps.stackexchange.com,2012-07-01,1248.0
webapps.stackexchange.com,2012-08-01,1336.0
webapps.stackexchange.com,2012-09-01,1240.0
webapps.stackexchange.com,2012-10-01,1546.0
webapps.stackexchange.com,2012-11-01,1386.0
webapps.stackexchange.com,2012-12-01,1342.0
webapps.stackexchange.com,2013-01-01,2180.0
webapps.stackexchange.com,2013-02-01,1342.0
webapps.stackexchange.com,2013-03-01,1466.0
webapps.stackexchange.com,2013-04-01,1404.0
webapps.stackexchange.com,2013-05-01,1330.0
webapps.stackexchange.com,2013-06-01,1264.0
webapps.stackexchange.com,2013-07-01,1274.0
webapps.stackexchange.com,2013-08-01,1334.0
webapps.stackexchange.com,2013-09-01,1122.0
webapps.stackexchange.com,2013-10-01,1288.0
webapps.stackexchange.com,2013-11-01,1280.0
webapps.stackexchange.com,2013-12-01,1376.0
webapps.stackexchange.com,2014-01-01,1670.0
webapps.stackexchange.com,2014-02-01,1428.0
webapps.stackexchange.com,2014-03-01,1396.0
webapps.stackexchange.com,2014-04-01,1350.0
webapps.stackexchange.com,2014-05-01,1112.0
webapps.stackexchange.com,2014-06-01,902.0
webapps.stackexchange.com,2014-07-01,976.0
webapps.stackexchange.com,2014-08-01,986.0
webapps.stackexchange.com,2014-09-01,978.0
webapps.stackexchange.com,2014-10-01,1204.0
webapps.stackexchange.com,2014-11-01,1130.0
webapps.stackexchange.com,2014-12-01,952.0
webapps.stackexchange.com,2015-01-01,1090.0
webapps.stackexchange.com,2015-02-01,1072.0
webapps.stackexchange.com,2015-03-01,1280.0
webapps.stackexchange.com,2015-04-01,1152.0
webapps.stackexchange.com,2015-05-01,1296.0
webapps.stackexchange.com,2015-06-01,1366.0
webapps.stackexchange.com,2015-07-01,1524.0
webapps.stackexchange.com,2015-08-01,1190.0
webapps.stackexchange.com,2015-09-01,1184.0
webapps.stackexchange.com,2015-10-01,1282.0
webapps.stackexchange.com,2015-11-01,1206.0
webapps.stackexchange.com,2015-12-01,1168.0
webapps.stackexchange.com,2016-01-01,1400.0
webapps.stackexchange.com,2016-02-01,1252.0
webapps.stackexchange.com,2016-03-01,1202.0
webapps.stackexchange.com,2016-04-01,1174.0
webapps.stackexchange.com,2016-05-01,1064.0
webapps.stackexchange.com,2016-06-01,1100.0
webapps.stackexchange.com,2016-07-01,920.0
webapps.stackexchange.com,2016-08-01,1100.0
webapps.stackexchange.com,2016-09-01,1060.0
webapps.stackexchange.com,2016-10-01,1016.0
webapps.stackexchange.com,2016-11-01,1032.0
webapps.stackexchange.com,2016-12-01,1020.0
webapps.stackexchange.com,2017-01-01,1246.0
webapps.stackexchange.com,2017-02-01,1328.0
webapps.stackexchange.com,2017-03-01,1540.0
webapps.stackexchange.com,2017-04-01,1186.0
webapps.stackexchange.com,2017-05-01,1138.0
webapps.stackexchange.com,2017-06-01,982.0
webapps.stackexchange.com,2017-07-01,1062.0
webapps.stackexchange.com,2017-08-01,1298.0
webmasters.stackexchange.com,2008-07-01,0.0
webmasters.stackexchange.com,2008-08-01,14.0
webmasters.stackexchange.com,2008-09-01,0.0
webmasters.stackexchange.com,2008-10-01,10.0
webmasters.stackexchange.com,2008-11-01,6.0
webmasters.stackexchange.com,2008-12-01,10.0
webmasters.stackexchange.com,2009-01-01,34.0
webmasters.stackexchange.com,2009-02-01,8.0
webmasters.stackexchange.com,2009-03-01,4.0
webmasters.stackexchange.com,2009-04-01,0.0
webmasters.stackexchange.com,2009-05-01,0.0
webmasters.stackexchange.com,2009-06-01,14.0
webmasters.stackexchange.com,2009-07-01,16.0
webmasters.stackexchange.com,2009-08-01,28.0
webmasters.stackexchange.com,2009-09-01,30.0
webmasters.stackexchange.com,2009-10-01,16.0
webmasters.stackexchange.com,2009-11-01,6.0
webmasters.stackexchange.com,2009-12-01,92.0
webmasters.stackexchange.com,2010-01-01,16.0
webmasters.stackexchange.com,2010-02-01,14.0
webmasters.stackexchange.com,2010-03-01,18.0
webmasters.stackexchange.com,2010-04-01,10.0
webmasters.stackexchange.com,2010-05-01,18.0
webmasters.stackexchange.com,2010-06-01,22.0
webmasters.stackexchange.com,2010-07-01,3380.0
webmasters.stackexchange.com,2010-08-01,1732.0
webmasters.stackexchange.com,2010-09-01,1414.0
webmasters.stackexchange.com,2010-10-01,2384.0
webmasters.stackexchange.com,2010-11-01,2494.0
webmasters.stackexchange.com,2010-12-01,2016.0
webmasters.stackexchange.com,2011-01-01,2090.0
webmasters.stackexchange.com,2011-02-01,2156.0
webmasters.stackexchange.com,2011-03-01,2710.0
webmasters.stackexchange.com,2011-04-01,2730.0
webmasters.stackexchange.com,2011-05-01,2556.0
webmasters.stackexchange.com,2011-06-01,2706.0
webmasters.stackexchange.com,2011-07-01,2292.0
webmasters.stackexchange.com,2011-08-01,2350.0
webmasters.stackexchange.com,2011-09-01,2040.0
webmasters.stackexchange.com,2011-10-01,1858.0
webmasters.stackexchange.com,2011-11-01,1948.0
webmasters.stackexchange.com,2011-12-01,1972.0
webmasters.stackexchange.com,2012-01-01,2062.0
webmasters.stackexchange.com,2012-02-01,2076.0
webmasters.stackexchange.com,2012-03-01,2276.0
webmasters.stackexchange.com,2012-04-01,1786.0
webmasters.stackexchange.com,2012-05-01,2006.0
webmasters.stackexchange.com,2012-06-01,1674.0
